LECROYHDO6104	18177	Waveform
Segments	1	SegmentSize	20002
Segment	TrigTime	TimeSinceSegment1
#1	02-Jun-2022 12:10:52	0                 
Time	Ampl
-9.684	-0.00349828
-9.683	-0.00449779
-9.682	-0.00199902
-9.681	1.8735e-016
-9.68	-0.00949534
-9.679	-0.000499755
-9.678	-0.00249877
-9.677	0.00599706
-9.676	0.00599706
-9.675	-0.0054973
-9.674	0.0980769
-9.673	0.00249877
-9.672	-0.00249877
-9.671	-0.000499755
-9.67	-0.000499755
-9.669	0.00499755
-9.668	0.00099951
-9.667	0.00249877
-9.666	0.00099951
-9.665	0.00349828
-9.664	-0.00849583
-9.663	-0.00449779
-9.662	0.00449779
-9.661	0.00199902
-9.66	-0.0109946
-9.659	0.00349828
-9.658	-0.0144929
-9.657	-0.00949534
-9.656	0.00699657
-9.655	0.00449779
-9.654	0.00399804
-9.653	-0.0119941
-9.652	0.00599706
-9.651	-0.0349828
-9.65	-0.00099951
-9.649	-0.0189907
-9.648	0.00749632
-9.647	1.8735e-016
-9.646	-0.00199902
-9.645	0.000499755
-9.644	0.0054973
-9.643	-0.00599706
-9.642	0.00749632
-9.641	-0.0154924
-9.64	-0.00199902
-9.639	0.0324841
-9.638	-0.00299853
-9.637	0.00749632
-9.636	-0.0144929
-9.635	-0.00099951
-9.634	0.00599706
-9.633	-0.00699657
-9.632	-0.0104949
-9.631	-0.00449779
-9.63	-0.00449779
-9.629	0.0164919
-9.628	-0.00599706
-9.627	-0.00199902
-9.626	0.0109946
-9.625	0.00649681
-9.624	-0.0174914
-9.623	0.0219892
-9.622	-0.00249877
-9.621	-0.000499755
-9.62	0.00149926
-9.619	0.000499755
-9.618	-0.00249877
-9.617	-0.00249877
-9.616	-0.00899559
-9.615	0.000499755
-9.614	-0.00199902
-9.613	-0.0980769
-9.612	0.0209897
-9.611	-0.0524743
-9.61	0.026487
-9.609	-0.000499755
-9.608	-0.00399804
-9.607	-0.0099951
-9.606	0.0054973
-9.605	0.00199902
-9.604	-0.0114944
-9.603	-0.00199902
-9.602	0.0194904
-9.601	-0.000499755
-9.6	-0.0104949
-9.599	0.00249877
-9.598	0.00449779
-9.597	1.8735e-016
-9.596	0.024488
-9.595	-0.00399804
-9.594	0.0054973
-9.593	0.00349828
-9.592	0.00799608
-9.591	-0.0389809
-9.59	-0.0104949
-9.589	-0.00299853
-9.588	0.000499755
-9.587	-0.00399804
-9.586	0.00649681
-9.585	0.00399804
-9.584	-0.00349828
-9.583	-0.0054973
-9.582	-0.00849583
-9.581	-0.00749632
-9.58	0.0154924
-9.579	-0.00199902
-9.578	-0.00599706
-9.577	0.00399804
-9.576	0.00499755
-9.575	0.00249877
-9.574	0.0159922
-9.573	-0.00249877
-9.572	-0.0054973
-9.571	0.054973
-9.57	0.0144929
-9.569	-0.00399804
-9.568	0.00349828
-9.567	-0.00249877
-9.566	-0.00449779
-9.565	-0.00899559
-9.564	0.00299853
-9.563	0.00099951
-9.562	-0.00299853
-9.561	-0.00399804
-9.56	0.00699657
-9.559	0.000499755
-9.558	-0.00149926
-9.557	-0.00299853
-9.556	0.00149926
-9.555	-0.0114944
-9.554	0.00649681
-9.553	0.00149926
-9.552	-0.00149926
-9.551	0.0899559
-9.55	0.0099951
-9.549	-0.00299853
-9.548	-0.00649681
-9.547	-0.0054973
-9.546	-0.00699657
-9.545	0.00899559
-9.544	-0.00199902
-9.543	-0.0099951
-9.542	-0.000499755
-9.541	0.00649681
-9.54	0.00949534
-9.539	-0.00399804
-9.538	-0.00449779
-9.537	-0.00449779
-9.536	-0.0164919
-9.535	0.00299853
-9.534	-0.00099951
-9.533	0.00699657
-9.532	0.00499755
-9.531	0.0129936
-9.53	0.00249877
-9.529	0.00449779
-9.528	-0.00249877
-9.527	-0.00399804
-9.526	-0.00449779
-9.525	-0.00849583
-9.524	0.00099951
-9.523	0.0054973
-9.522	-0.00199902
-9.521	0.0174914
-9.52	-0.00649681
-9.519	0.00149926
-9.518	0.00899559
-9.517	0.000499755
-9.516	-0.000499755
-9.515	-0.00249877
-9.514	0.00349828
-9.513	0.0234885
-9.512	0.00949534
-9.511	-0.0229887
-9.51	0.0174914
-9.509	-0.0109946
-9.508	0.000499755
-9.507	-0.00699657
-9.506	0.000499755
-9.505	-0.00299853
-9.504	-0.00099951
-9.503	0.00349828
-9.502	0.00949534
-9.501	0.00249877
-9.5	0.0324841
-9.499	0.00249877
-9.498	-0.00399804
-9.497	0.0109946
-9.496	-0.00249877
-9.495	-0.00499755
-9.494	0.00299853
-9.493	0.0184909
-9.492	-0.0124939
-9.491	-0.0339833
-9.49	0.00199902
-9.489	0.00149926
-9.488	-0.00449779
-9.487	-0.000499755
-9.486	-0.000499755
-9.485	-0.00099951
-9.484	0.00249877
-9.483	0.00149926
-9.482	0.00749632
-9.481	0.00299853
-9.48	0.00599706
-9.479	0.00299853
-9.478	0.00199902
-9.477	-0.00749632
-9.476	-0.00749632
-9.475	-0.00349828
-9.474	-0.00499755
-9.473	0.00349828
-9.472	-0.0324841
-9.471	0.0129936
-9.47	-0.00899559
-9.469	0.00249877
-9.468	0.00699657
-9.467	0.00099951
-9.466	-0.00449779
-9.465	0.0054973
-9.464	0.00949534
-9.463	0.00299853
-9.462	-0.0149926
-9.461	0.0179912
-9.46	0.00199902
-9.459	0.00949534
-9.458	-0.00149926
-9.457	0.0054973
-9.456	-0.0099951
-9.455	0.00349828
-9.454	-0.00499755
-9.453	-0.0099951
-9.452	-0.0474767
-9.451	0.0124939
-9.45	-0.00399804
-9.449	-0.00199902
-9.448	-0.00499755
-9.447	-0.000499755
-9.446	0.00099951
-9.445	0.02049
-9.444	-0.00499755
-9.443	-0.00149926
-9.442	0.00449779
-9.441	-0.0189907
-9.44	0.0099951
-9.439	-0.00099951
-9.438	-0.00249877
-9.437	-0.00399804
-9.436	-0.00299853
-9.435	-0.0124939
-9.434	0.0164919
-9.433	-0.00349828
-9.432	0.00249877
-9.431	0.024488
-9.43	0.00099951
-9.429	0.00299853
-9.428	0.00699657
-9.427	-0.00199902
-9.426	-0.0164919
-9.425	-0.00599706
-9.424	0.00599706
-9.423	0.00299853
-9.422	-0.0299853
-9.421	-0.0099951
-9.42	-0.00349828
-9.419	-0.00299853
-9.418	0.00449779
-9.417	-0.00449779
-9.416	0.0054973
-9.415	-0.00599706
-9.414	0.00599706
-9.413	-0.00499755
-9.412	-0.0054973
-9.411	-0.00149926
-9.41	0.000499755
-9.409	-0.00449779
-9.408	-0.0054973
-9.407	0.00149926
-9.406	0.00799608
-9.405	-0.00449779
-9.404	-0.0134934
-9.403	0.00349828
-9.402	0.0269868
-9.401	-0.0569721
-9.4	0.052974
-9.399	0.00599706
-9.398	-0.00099951
-9.397	0.00299853
-9.396	-0.00199902
-9.395	-0.00399804
-9.394	-0.00099951
-9.393	-0.00799608
-9.392	-0.00949534
-9.391	-0.0129936
-9.39	0.00949534
-9.389	0.00149926
-9.388	0.0114944
-9.387	0.000499755
-9.386	0.00799608
-9.385	-0.00099951
-9.384	0.0219892
-9.383	-0.054973
-9.382	-0.00949534
-9.381	-0.00399804
-9.38	-0.0434787
-9.379	-0.00949534
-9.378	0.00699657
-9.377	0.00249877
-9.376	0.000499755
-9.375	-0.00249877
-9.374	0.00149926
-9.373	0.0054973
-9.372	0.0194904
-9.371	0.00399804
-9.37	-0.00349828
-9.369	-0.00749632
-9.368	-0.0144929
-9.367	-0.00099951
-9.366	-0.00799608
-9.365	-0.00099951
-9.364	0.00249877
-9.363	-0.0054973
-9.362	-0.00149926
-9.361	0.00349828
-9.36	0.0124939
-9.359	0.00349828
-9.358	1.8735e-016
-9.357	-0.00499755
-9.356	0.0114944
-9.355	0.0054973
-9.354	-0.000499755
-9.353	0.00199902
-9.352	0.0314846
-9.351	0.0159922
-9.35	0.0279863
-9.349	0.00349828
-9.348	0.00199902
-9.347	0.00449779
-9.346	-0.00199902
-9.345	0.00449779
-9.344	0.0259873
-9.343	0.00199902
-9.342	-0.00249877
-9.341	0.0154924
-9.34	0.0429789
-9.339	-0.00299853
-9.338	-0.00299853
-9.337	-0.00249877
-9.336	0.00449779
-9.335	-0.0124939
-9.334	0.00299853
-9.333	-0.00599706
-9.332	0.00149926
-9.331	0.00749632
-9.33	1.8735e-016
-9.329	-0.0139931
-9.328	-0.00599706
-9.327	-0.00349828
-9.326	-0.00399804
-9.325	0.103074
-9.324	-0.00599706
-9.323	0.0114944
-9.322	-0.0644684
-9.321	-0.0169917
-9.32	-0.0119941
-9.319	-0.00399804
-9.318	1.8735e-016
-9.317	-0.0124939
-9.316	-0.00449779
-9.315	-0.00299853
-9.314	0.00299853
-9.313	0.00649681
-9.312	0.00249877
-9.311	0.0309848
-9.31	-0.00249877
-9.309	-0.00749632
-9.308	-0.00199902
-9.307	0.00749632
-9.306	0.000499755
-9.305	-0.00649681
-9.304	0.0104949
-9.303	-0.0209897
-9.302	-0.00149926
-9.301	-0.0524743
-9.3	0.00349828
-9.299	-0.0479765
-9.298	-0.00099951
-9.297	1.8735e-016
-9.296	0.0054973
-9.295	0.00349828
-9.294	-0.0134934
-9.293	0.00099951
-9.292	0.00749632
-9.291	0.00449779
-9.29	-0.024488
-9.289	0.000499755
-9.288	-0.00399804
-9.287	-0.0054973
-9.286	0.000499755
-9.285	-0.000499755
-9.284	0.079461
-9.283	-0.00849583
-9.282	-0.0159922
-9.281	-0.00499755
-9.28	0.0229887
-9.279	-0.00799608
-9.278	-0.00849583
-9.277	0.00099951
-9.276	-0.0134934
-9.275	-0.0104949
-9.274	0.00199902
-9.273	0.0179912
-9.272	-0.0209897
-9.271	0.0384811
-9.27	0.00299853
-9.269	1.8735e-016
-9.268	-0.00349828
-9.267	-0.0099951
-9.266	0.0254875
-9.265	0.00249877
-9.264	-0.00799608
-9.263	0.0054973
-9.262	0.0129936
-9.261	-0.00499755
-9.26	0.00299853
-9.259	0.00199902
-9.258	0.000499755
-9.257	-0.00299853
-9.256	-0.0604703
-9.255	0.00899559
-9.254	0.00349828
-9.253	0.0149926
-9.252	-0.000499755
-9.251	-0.0314846
-9.25	0.000499755
-9.249	0.00399804
-9.248	-0.00199902
-9.247	1.8735e-016
-9.246	-0.00649681
-9.245	-0.0169917
-9.244	0.00149926
-9.243	-0.00649681
-9.242	0.00749632
-9.241	1.8735e-016
-9.24	-0.0664674
-9.239	0.00949534
-9.238	0.00599706
-9.237	-0.0985766
-9.236	-0.00499755
-9.235	-0.00449779
-9.234	0.00599706
-9.233	-0.00899559
-9.232	-0.00849583
-9.231	-0.0134934
-9.23	0.00599706
-9.229	0.00099951
-9.228	-0.00949534
-9.227	0.00899559
-9.226	0.00449779
-9.225	-0.00149926
-9.224	0.00799608
-9.223	-0.00149926
-9.222	0.0184909
-9.221	0.0109946
-9.22	0.0364821
-9.219	-0.0054973
-9.218	-0.00499755
-9.217	0.00249877
-9.216	0.00099951
-9.215	0.0134934
-9.214	0.00499755
-9.213	-0.00649681
-9.212	0.00349828
-9.211	-0.00699657
-9.21	-0.0154924
-9.209	-0.00149926
-9.208	0.0114944
-9.207	-0.00199902
-9.206	1.8735e-016
-9.205	-0.00149926
-9.204	0.0179912
-9.203	-0.00249877
-9.202	0.00599706
-9.201	0.048976
-9.2	-0.00949534
-9.199	-0.00499755
-9.198	-0.00249877
-9.197	0.00899559
-9.196	-0.00149926
-9.195	-0.00299853
-9.194	-0.00399804
-9.193	-0.0099951
-9.192	0.000499755
-9.191	-0.0054973
-9.19	0.00099951
-9.189	0.0119941
-9.188	-0.00499755
-9.187	-0.0054973
-9.186	0.000499755
-9.185	-0.00699657
-9.184	-0.00299853
-9.183	0.00749632
-9.182	-0.0139931
-9.181	-0.00399804
-9.18	-0.00249877
-9.179	-0.00749632
-9.178	0.00299853
-9.177	0.000499755
-9.176	0.00249877
-9.175	0.0134934
-9.174	-0.00399804
-9.173	0.0114944
-9.172	-0.0269868
-9.171	0.117942
-9.17	-0.00249877
-9.169	0.00849583
-9.168	0.0054973
-9.167	-0.0054973
-9.166	0.00249877
-9.165	-0.0054973
-9.164	-0.0124939
-9.163	-0.0054973
-9.162	-0.00299853
-9.161	-0.0099951
-9.16	0.0419794
-9.159	-0.00649681
-9.158	-0.0099951
-9.157	-0.00649681
-9.156	0.0239882
-9.155	0.0229887
-9.154	0.00299853
-9.153	-0.0149926
-9.152	0.0349828
-9.151	0.0339833
-9.15	0.0449779
-9.149	-0.000499755
-9.148	-0.00649681
-9.147	0.00449779
-9.146	-0.00699657
-9.145	0.00499755
-9.144	0.00149926
-9.143	0.00849583
-9.142	-0.00599706
-9.141	0.00699657
-9.14	-0.0174914
-9.139	0.00299853
-9.138	0.00099951
-9.137	-0.00249877
-9.136	0.0154924
-9.135	-0.0054973
-9.134	-0.00349828
-9.133	0.00099951
-9.132	-0.0824596
-9.131	0.0279863
-9.13	0.0134934
-9.129	-0.00199902
-9.128	0.00299853
-9.127	0.00299853
-9.126	0.00849583
-9.125	-0.00149926
-9.124	0.0189907
-9.123	-0.00649681
-9.122	-0.00299853
-9.121	-0.0269868
-9.12	0.00649681
-9.119	0.00649681
-9.118	-0.00499755
-9.117	0.00099951
-9.116	-0.0124939
-9.115	1.8735e-016
-9.114	-0.00099951
-9.113	0.00149926
-9.112	-0.00149926
-9.111	0.00649681
-9.11	0.00249877
-9.109	-0.000499755
-9.108	0.00499755
-9.107	0.00149926
-9.106	-0.00899559
-9.105	-0.0239882
-9.104	-0.0144929
-9.103	1.8735e-016
-9.102	-0.00499755
-9.101	-0.054973
-9.1	0.0149926
-9.099	0.00299853
-9.098	-0.00849583
-9.097	-0.0109946
-9.096	0.00249877
-9.095	0.00299853
-9.094	-0.0129936
-9.093	-0.00149926
-9.092	-0.00399804
-9.091	-0.00249877
-9.09	-0.131061
-9.089	0.00149926
-9.088	-0.0179912
-9.087	-0.000499755
-9.086	-0.000499755
-9.085	-0.00399804
-9.084	-0.00249877
-9.083	-0.0149926
-9.082	0.00099951
-9.081	-0.000499755
-9.08	-0.00349828
-9.079	0.00499755
-9.078	0.00749632
-9.077	0.00499755
-9.076	-0.000499755
-9.075	-0.00749632
-9.074	-0.00149926
-9.073	0.00099951
-9.072	-0.0154924
-9.071	0.0534738
-9.07	-0.0564723
-9.069	-0.00899559
-9.068	0.00599706
-9.067	0.00199902
-9.066	-0.024488
-9.065	0.00399804
-9.064	-0.0164919
-9.063	0.00399804
-9.062	-0.0124939
-9.061	-0.135434
-9.06	0.052974
-9.059	-0.00149926
-9.058	0.00499755
-9.057	-0.00449779
-9.056	0.00149926
-9.055	0.00849583
-9.054	-0.0054973
-9.053	-0.00749632
-9.052	0.0124939
-9.051	0.0619696
-9.05	0.00399804
-9.049	0.00599706
-9.048	-0.00599706
-9.047	-0.00349828
-9.046	0.00449779
-9.045	0.000499755
-9.044	0.0119941
-9.043	0.00299853
-9.042	-0.00649681
-9.041	0.00399804
-9.04	0.00399804
-9.039	-0.00149926
-9.038	0.00399804
-9.037	-0.00249877
-9.036	1.8735e-016
-9.035	0.00099951
-9.034	-0.00199902
-9.033	0.00649681
-9.032	-0.00449779
-9.031	-0.0199902
-9.03	-0.026487
-9.029	-0.00249877
-9.028	0.0139931
-9.027	-0.00149926
-9.026	0.00949534
-9.025	-0.00349828
-9.024	1.8735e-016
-9.023	-0.00349828
-9.022	-0.046977
-9.021	0.0104949
-9.02	-0.0454777
-9.019	-0.00199902
-9.018	0.00399804
-9.017	0.00799608
-9.016	-0.00149926
-9.015	-0.00449779
-9.014	0.0229887
-9.013	0.0159922
-9.012	-0.0249877
-9.011	0.00499755
-9.01	0.00199902
-9.009	0.00099951
-9.008	-0.00149926
-9.007	-0.00449779
-9.006	-0.0099951
-9.005	0.00199902
-9.004	-0.00299853
-9.003	-0.00599706
-9.002	-0.0119941
-9.001	0.00349828
-9	0.00699657
-8.999	0.000499755
-8.998	-0.00299853
-8.997	-0.00649681
-8.996	-0.00649681
-8.995	0.00299853
-8.994	0.00099951
-8.993	0.00149926
-8.992	0.0194904
-8.991	0.0214895
-8.99	0.00099951
-8.989	-0.00499755
-8.988	0.00499755
-8.987	-0.0104949
-8.986	-0.0179912
-8.985	-0.00699657
-8.984	0.0149926
-8.983	0.00149926
-8.982	-0.00299853
-8.981	-0.02049
-8.98	-0.00499755
-8.979	0.0179912
-8.978	-0.00099951
-8.977	-0.00199902
-8.976	0.00199902
-8.975	0.00299853
-8.974	0.00199902
-8.973	0.00099951
-8.972	-0.0314846
-8.971	0.00699657
-8.97	-0.00299853
-8.969	-0.00099951
-8.968	0.00599706
-8.967	-0.00199902
-8.966	0.00349828
-8.965	-0.00299853
-8.964	0.00449779
-8.963	0.000499755
-8.962	0.0394806
-8.961	-0.0459774
-8.96	-0.0104949
-8.959	0.000499755
-8.958	0.0104949
-8.957	0.026487
-8.956	1.8735e-016
-8.955	0.00499755
-8.954	-0.00599706
-8.953	-0.00799608
-8.952	-0.00699657
-8.951	-0.00249877
-8.95	-0.0109946
-8.949	-0.00149926
-8.948	-0.00199902
-8.947	1.8735e-016
-8.946	-0.00449779
-8.945	-0.0179912
-8.944	0.00099951
-8.943	-0.00649681
-8.942	-0.0054973
-8.941	-0.00749632
-8.94	-0.00399804
-8.939	0.00199902
-8.938	0.00349828
-8.937	1.8735e-016
-8.936	0.00399804
-8.935	-0.00649681
-8.934	-0.00699657
-8.933	-0.00649681
-8.932	0.0554728
-8.931	-0.00199902
-8.93	0.0439784
-8.929	1.8735e-016
-8.928	0.0054973
-8.927	-0.00099951
-8.926	0.00099951
-8.925	-0.0299853
-8.924	0.0129936
-8.923	0.00249877
-8.922	0.00399804
-8.921	0.0159922
-8.92	-0.0199902
-8.919	-0.00599706
-8.918	-0.00499755
-8.917	-0.00799608
-8.916	0.00499755
-8.915	0.00349828
-8.914	0.00449779
-8.913	1.8735e-016
-8.912	1.8735e-016
-8.911	0.00199902
-8.91	-0.00199902
-8.909	-0.00199902
-8.908	-0.00499755
-8.907	0.00499755
-8.906	0.00649681
-8.905	-0.00399804
-8.904	-0.00899559
-8.903	0.00599706
-8.902	-0.0564723
-8.901	-0.00649681
-8.9	-0.00599706
-8.899	-0.00649681
-8.898	0.00199902
-8.897	-0.00649681
-8.896	-0.00799608
-8.895	-0.00399804
-8.894	0.00649681
-8.893	0.00149926
-8.892	-0.000499755
-8.891	-0.00499755
-8.89	0.0259873
-8.889	0.00199902
-8.888	0.00199902
-8.887	0.00649681
-8.886	-0.0174914
-8.885	-0.0179912
-8.884	-0.0099951
-8.883	0.000499755
-8.882	-0.00299853
-8.881	0.0259873
-8.88	-0.0154924
-8.879	-0.00749632
-8.878	-0.0149926
-8.877	0.00899559
-8.876	-0.00099951
-8.875	-0.00599706
-8.874	-0.00249877
-8.873	0.00799608
-8.872	0.0254875
-8.871	-0.0389809
-8.87	-0.0164919
-8.869	-0.0119941
-8.868	-0.00599706
-8.867	-0.00299853
-8.866	-0.0054973
-8.865	1.8735e-016
-8.864	0.0149926
-8.863	0.000499755
-8.862	-0.0119941
-8.861	0.00699657
-8.86	0.0269868
-8.859	0.00449779
-8.858	0.00199902
-8.857	0.00349828
-8.856	-0.0119941
-8.855	-0.116568
-8.854	-0.0114944
-8.853	-0.00299853
-8.852	-0.00449779
-8.851	-0.00699657
-8.85	-0.02049
-8.849	-0.00699657
-8.848	0.00349828
-8.847	0.00249877
-8.846	-0.0159922
-8.845	-0.0114944
-8.844	0.00649681
-8.843	-0.0184909
-8.842	0.00749632
-8.841	-0.00349828
-8.84	-0.0154924
-8.839	-0.00149926
-8.838	0.00499755
-8.837	0.00149926
-8.836	-0.0114944
-8.835	0.0099951
-8.834	-0.00299853
-8.833	0.00399804
-8.832	-0.0259873
-8.831	-0.0374816
-8.83	-0.0234885
-8.829	0.00199902
-8.828	-0.0054973
-8.827	-0.050975
-8.826	-0.028486
-8.825	-0.00199902
-8.824	-0.0294855
-8.823	0.00299853
-8.822	0.0219892
-8.821	0.0309848
-8.82	-0.00299853
-8.819	0.00399804
-8.818	0.0054973
-8.817	-0.0109946
-8.816	-0.00599706
-8.815	0.0254875
-8.814	-0.00399804
-8.813	-0.0124939
-8.812	-0.0104949
-8.811	-0.00599706
-8.81	-0.00949534
-8.809	-0.00349828
-8.808	-0.0174914
-8.807	-0.00499755
-8.806	0.00499755
-8.805	-0.0134934
